Team_A_Name, Team_A_Status, Team_A_Carry_Name, Team_A_Carry_Hero, Team_A_Mid_Name, Team_A_Mid_Hero,Team_A_Off_Name, Team_A_Off_Hero, Team_A_Support_Name, Team_A_Support_Hero, Team_A_HardSupport_Name, Team_A_HardSupport_Hero,Team_B_Name, Team_B_Status, Team_B_Carry_Name, Team_B_Carry_Hero, Team_B_Mid_Name, Team_B_Mid_Hero, Team_B_Off_Name, Team_B_Off_Hero, Team_B_Support_Name, Team_B_Support_Hero, Team_B_HardSupport_Name, Team_B_HardSupport_Hero,Tier, Time
Immortal Squad, win, Dreadlight, Phantom Assassin, livesey, Leshrac, Lightcrawler, Mars, Qimusavoz, Muerta, Shark, Techies, Peacekeepers, loss, rpuwok, Terrorblade, Charliss, Tinker, K1rbi, Pudge, Trick_K, Ringmaster, ShyChild, Jakiro, 3, 36:02
Nethercore, win, people better than me:nobody~, Tiny, S4D4UCLO7, Dawnbreaker, Yuui-, Leshrac, Glaidara XI, Queen of Pain, yatorrent, Tusk, Dominion, loss, Тиктоник, Beastmaster, aloxa, Enchantress, akkiru1, Templar Assassin, salamandra, Bristleback, Shendelwisp, Keeper of the Light, 4, 27:14
Bright Crusaders, loss, VittoBossG, Terrorblade, TwoFaced, Invoker, Bandana, Medusa, Norbert, Muerta, Satoru, Disruptor, LSG, win, Kintaro, Gyrocopter, Scorpion, Ember Spirit, Cyrax, Legion Commander, Quan Chi, Windranger, Nightwolf, Shadow Shaman, 4, 27:01
Nemesis, win, Akashi, Tidehunter, Mac, Storm Spirit, Raven^, Lycan, Jing, Windranger, Erice, Phoenix, Lupine, loss, ukiyo, Morphling, Dolphin, Queen of Pain, FTT, Centaur Warrunner, imitator, Night Stalker, Docres, Ancient Apparition, 3, 40:53
NOVA , loss, NP.reneemartin, Windranger, NP.chaveve, Earthshaker, NP.Black l1ght, Ancient Apparition, NP.infinity, Doom, NP.BlAze, Jakiro, Foxy Gaming, win, Pudre, Gyrocopter, babyface, Shadow Fiend, titik, Beastmaster, Exterminator, Ringmaster, ShinraTensei, Ogre Magi, 4, 31:36
Hellspawn, loss, Hell_spawn, Templar Assassin, Lipqa, Earthshaker, DealHaunt, Tiny, Innmaiser, Rubick, Umarunara, Snapfire, Azure Dragons, win, Alduin, Sven, Flame, Queen of Pain, Bahamut, Tidehunter, Tiamat, Grimstroke, Durandal, Witch Doctor, 3, 36:27
TEIKO, win, people better than me:nobody~, Terrorblade, Тиктоник, Muerta, yojik, Invoker, Glaidara XI, Mars, Shendelwisp, Tusk, Shinigami, loss, Yuui-, Ancient Apparition, aloxa, Spirit Breaker, kismet, Dragon Knight, karma , Nature's Prophet, moonboyy, Centaur Warrunner, 4, 33:07
DARK , loss, wannacoffee, Morphling, Aboba, Tinker, Vahee, Legion Commander, Denz, Rubick, SectumSempra, Ogre Magi, Flawless Goblins, win, tinkywinky, Luna, ZodiAc!, Lina, Kreen, Windranger, Okoni, Tiny, Randing, Crystal Maiden, 4, 22:23
Project Achilles, win, Scarycrow, Ursa, Ravenn, Leshrac, kitara, Mars, KiritO, Snapfire, ito, Jakiro, Prime Legion, loss, Unirraros, Phantom Assassin, Flastyle, Sniper, Exmile, Kunkka, Sqeemz, Bane, unnv, Dark Willow, 3, 41:28
HellBear, win, HH.Rakinu, Ember Spirit, HH.Harbinger, Windranger, HH.Bambula, Centaur Warrunner, HH.Chedema, Rubick, HH.packout, Pudge, Real Eclipse, loss, RE.siuuu, Sniper, RE.Terax, Shadow Fiend, RE.Photon, Death Prophet, RE.Entan, Snapfire, RE.Trixi, Abaddon, 3, 33:49
Moonlight Wispers, loss, Tiamani, Luna, indra, Storm Spirit, TeRakudA, Tidehunter, BenZzarSi, Rubick, Stardust, Witch Doctor, Freedom Fighters, win, Imissed, Beastmaster, Freedom13, Earthshaker, Xolli, Magnus, Akujin, Vengeful Spirit, All_After_me, Phoenix, 3, 46:21
HellBear, win, HH.Rakinu, Luna, HH.Harbinger, Lina, HH.Bambula, Timbersaw, HH.Chedema, Dark Willow, HH.packout, Rubick, Night Vision, loss, NV.WaifuWarrior, Gyrocopter, NV.mintyfresh, Shadow Fiend, NV.popcorny, Windranger, NV.Volcanus, Primal Beast, NV.Jupitera, Io, 3, 29:58
Vertex Pack, loss, vP.Helannt, Terrorblade, vP.Shelby, Zeus, vP.RatnBone, Axe, vP.zikboss, Windranger, vP.Pronto, Crystal Maiden, Real Eclipse, win, RE.siuuu, Dragon Knight, RE.Terax, Storm Spirit, RE.Photon, Doom, RE.Entan, Ringmaster, RE.Trixi, Abaddon, 3, 24:31
Freedom Fighters, loss, Imissed, Phantom Lancer, Freedom13, Tinker, Xolli, Mars, Akujin, Zeus, All_After_me, Jakiro, Prime Legion, win, Unirraros, Terrorblade, Flastyle, Pangolier, Exmile, Kunkka, Sqeemz, Sniper, unnv, Snapfire, 3, 35:19
Romania, loss, Ulnit, Templar Assassin, w33, Invoker, Arise, Windranger, BNC, Beastmaster, Flash, Ancient Apparition, Turkey, win, Dingo, Terrorblade, G.T.I, Ember Spirit, KERTENKELE, Centaur Warrunner, Jeezy, Ringmaster, Stoic, Tusk, 3, 37:09
Poland, win, Szajtek, Nature's Prophet, Papiez, Kunkka, Hikosso, Mars, Ciptok, Jakiro, Kubox, Tusk, Ireland, loss, Dara, Ursa, VOXO, Death Prophet, Catalyst, Ancient Apparition, Faith_Cian, Centaur Warrunner, Mousey, Hoodwink, 3, 28:14
North Macedonia, loss, zipzap, Lifestealer, Stojkov, Ember Spirit, GodKid-17, Bristleback, Josif, Windranger, H8, Tinker, Belarus, win, Pio65, Terrorblade, young G, Monkey King, Miyaoo, Sand King, Astral, Shadow Shaman, kur0patbI4, Crystal Maiden, 3, 35:34
Czech Republic, win, Honzajss, Morphling, dekaiT, Earthshaker, Artail, Medusa, sehny, Silencer, Laograc, Shadow Shaman, Wales, loss, Iggy, Clinkz, neb, Storm Spirit, Spartan, Legion Commander, Volition, Doom, ashteezy, Windranger, 3, 23:25
Eye Gaming, loss, badcompany, Beastmaster, Kerrigan, Anti-Mage, 35street, Abaddon, Purple, Grimstroke, Yumeko.六六六, Jakiro, Shinigami, win, kismet, Phantom Assassin, tokyodrift, Sand King, Glaidara XI, Tiny, moonboyy, Warlock, bozhepomogi , Muerta, 4, 32:36
4Pirates, win, Otaker, Wraith King, nattynarwhal_, Monkey King, mister moral, Sand King, ariel, Windranger, perdan4ik, Jakiro, Runa, loss, shigetsu, Morphling, Nicky`Cool, Ember Spirit, alberkaaa, Kunkka, queezy, Ancient Apparition, Till the end, Ringmaster, 2, 46:40
Moonlight Wispers, win, Tiamani, Anti-Mage, indra, Mars, TeRakudA, Axe, BenZzarSi, Windranger, Stardust, Warlock, Project Achilles, loss, Scarycrow, Morphling, Ravenn, Invoker, kitara, Wraith King, KiritO, Mirana, ito, Zeus, 3, 37:47
Cross Guild, win, romance, Warlock, badcompany, Sand King, Disperser, Dawnbreaker, people better than me:nobody~, Gyrocopter, -shanks2, Ringmaster, Dominion, loss, Kerrigan, Clinkz, 35street, Magnus, Тиктоник, Leshrac, sakura, Jakiro, akkiru1, Abaddon, 4, 34:31
Wildcard, loss, lowskill, Terrorblade, RCY, Monkey King, Fayde, Enigma, Bignum, Tusk, Speeed, Warlock, Runa, win, shigetsu, Tiny, Nicky`Cool, Batrider, alberkaaa, Kunkka, queezy, Slark, Till the end, Ringmaster, 2, 28:57
Sweden, loss, charlie, Gyrocopter, Xcalibur, Clinkz, M4lem, Dawnbreaker, Bengan, Ringmaster, Showbis, Vengeful Spirit, Ukraine , win, yowaai, Doom, dualrazee, Beastmaster, Norma, Pangolier, Fernans, Windranger, flacko, Jakiro, 3, 45:25
Serbia, win, Vidjen, Windranger, Lucky, Doom, Cvoja, Shadow Demon, Alex , Phantom Assassin, bbz, Silencer, Iceland, loss, Trummy, Sniper, Ic3Fog, Tiny, Alvöru keyrsLa, Dark Seer, MojsLa, Abaddon, Consequence , Tinker, 3, 36:46
Moldova, win, Lycoris, Morphling, Ctc, Tiny, 6 Minute God, Mars, yayoyo, Windranger,  Requiem, Silencer, Bulgaria, loss, Nikobaby, Abaddon, Knowledge, Invoker, Bobkata, Dark Seer, Kotkata, Shadow Shaman, FAILETZ, Jakiro, 3, 47:22
Denmark, win, 1striker, Morphling, Nightcrawler, Tiny, Happy, Doom, Goose, Hoodwink, Ivz, Warlock, Switzerland, loss, Monkey, Ursa, Scholp, Outworld Destroyer, Intergraphic, Pangolier, Guci, Jakiro, ybdomi, Ringmaster, 3, 49:12
LUNAR, loss, teresaross, Dazzle, LV.Ashreaver, Axe, ardithjordan, Lina, Noxen, Hoodwink, LV.Velm, Anti-Mage, Flawless Goblins, win, tinkywinky, Luna, ZodiAc!, Leshrac, Kreen, Legion Commander, Okoni, Rubick, Randing, Oracle, 4, 24:06
Dominion, loss, 35street, Io, sakura, Jakiro, Vishenka, Void Spirit, akkiru1, Beastmaster, ghostboy, Marci, TEIKO, win, yvs, Tusk, Kerrigan, Clinkz, CHON, Medusa, Shendelwisp, Tinker, Dr0nched In Sw0t, Puck, 4, 30:21
Ghost Sheep, win, k@pib@r@, Lone Druid, murk(4ikkk), 4ikkk, emo2003, Dawnbreaker, Тиктоник, Muerta, reze, Dragon Knight, Nethercore, loss, people better than me:nobody~, Sven, S4D4UCLO7, Sand King, Yuui-, Rubick, yatorrent, Jakiro, meow666, Queen of Pain, 4, 35:59
Hellspawn, win, Hell_spawn, Juggernaut, Lipqa, Invoker, DealHaunt, Tidehunter, Innmaiser, Hoodwink, Umarunara, Ancient Apparition, Dark Tamplars, loss, Dobimaru, Luna, Sorrowsoul, Storm Spirit, atlasX, Sand King, Puppy, Muerta, kuki, Undying, 3, 38:23
DARK , loss, wannacoffee, Gyrocopter, Aboba, Ancient Apparition, Vahee, Axe, Denz, Lion, SectumSempra, Necrophos, Swift Knights, win, Pelfox, Luna, billyH, Queen of Pain, Melnik, Legion Commander, Diamond, Rubick, Doobie, Abaddon, 4, 24:50
Hydra, loss, Selfhate, Sven, mellojul, Tiny, proletariy, Timbersaw, Doctorbum, Keeper of the Light, FSD, Tinker, Zero Tenacity, win, Nande, Morphling, Stojkov, Monkey King, nefrit, Dark Seer, Pablo, Earthshaker, LeBronDota, Ringmaster, 2, 49:50
OG, loss, Shad, Lifestealer, Stormstormer, Slardar, MikSa`, Pangolier, daze, Muerta, Kidaro, Ancient Apparition, Shopify Rebellion, win, Timado, Terrorblade, Yopaj-, Tiny, Davai Lama, Primal Beast, Hellscream, Riki, skem, Mirana, 2, 41:17
Cross Guild, loss, badcompany, Kunkka, SandQ, Wraith King, saruma, Nature's Prophet, sakura, Jakiro, Purple, Shadow Demon, Nethercore, win, people better than me:nobody~, Tiny, S4D4UCLO7, Mars, Yuui-, Keeper of the Light, Glaidara XI, Storm Spirit, yatorrent, Crystal Maiden, 4, 46:32
Ghost Sheep, win, k@pib@r@, Phantom Assassin, murk(4ikkk), 4ikkk, emo2003, Pangolier, Тиктоник, Ancient Apparition, reze, Queen of Pain, TEIKO, loss, yvs, Clockwerk, 35street, Sand King, vogel, Sven, Shendelwisp, Keeper of the Light, Dr0nched In Sw0t, Storm Spirit, 4, 24:44
Peacekeepers, loss, rpuwok, Anti-Mage, Charliss, Queen of Pain, K1rbi, Pudge, Trick_K, Lion, ShyChild, Warlock, Stormriders, win, HellFire, Legion Commander, Storm_blow, Tinker, NeverLove, Beastmaster, Mimido, Weaver, Enjoer, Zeus, 3, 40:47
Foxy Gaming, loss, Pudre, Necrophos, babyface, Invoker, titik, Mars, Exterminator, Keeper of the Light, ShinraTensei, Jakiro, Wiser Warriors, win, AKID, Terrorblade, Nightfull, Ember Spirit, EmbraceTheLight, Night Stalker, Dust_2, Winter Wyvern, Sandy, Ancient Apparition, 4, 26:21
Shinigami, win, people better than me:nobody~, Medusa, Yuui-, Shadow Demon, Тиктоник, Muerta, Glaidara XI, Terrorblade, yojik, Nature's Prophet, TEIKO, loss, yvs, Ringmaster, sakura, Tusk, akkiru1, Wraith King, vogel, Beastmaster, Dr0nched In Sw0t, Queen of Pain, 4, 23:56
Dark Tamplars, win, Dobimaru, Tiny, Sorrowsoul, Tinker, atlasX, Dawnbreaker, Puppy, Clockwerk, kuki, Zeus, Stormriders, loss, HellFire, Centaur Warrunner, Storm_blow, Invoker, NeverLove, Sniper, Mimido, Dark Willow, Enjoer, Witch Doctor, 3, 36:35
ThunderLab, win, scream, Phantom Assassin, Sxx, Abaddon, Weslike, Spirit Breaker, Qurore, Jakiro, exmamle, Skywrath Mage, Lucky Bulldogs, loss, Yathest, Clinkz, jaieri, Viper, Milkshake, Magnus, AYAYAYA, Nyx Assassin, Tortoiseshell, Rubick, 4, 25:25
Virtus.pro, win, V-Tune, Phantom Assassin, Lorenof, Ember Spirit, Daxak, Medusa, Antares, Tusk, rein, Warlock, Wildcard, loss, Yamsun, Morphling, RCY, Kunkka, Fayde, Bristleback, Bignum, Nyx Assassin, Speeed, Jakiro, 2, 47:30
Swift Knights, win, Pelfox, Anti-Mage, billyH, Ember Spirit, Melnik, Beastmaster, Diamond, Dark Willow, Doobie, Vengeful Spirit, DARK , loss, wannacoffee, Huskar, Aboba, Medusa, Vahee, Riki, Denz, Rubick, SectumSempra, Dazzle, 4, 21:18
Tidebound, win, shiro, Templar Assassin, NothingToSay, Puck, Bach, Centaur Warrunner, planet, Keeper of the Light, y`, Warlock, Xtreme , loss, Ame, Weaver, Xm, Sand King, Xxs, Medusa, XinQ, Windranger, poloson, Tinker, 1, 26:21
Hustlers, win, Polcamid, Luna, Frodo, Dragon Knight, Dimidrol, Ogre Magi, REQSTICK, Crystal Maiden, Wannakms, Jakiro, NINJA, loss, Lowdpser, Skywrath Mage, Pokonturu, Ember Spirit, Cardio, Mars, AweSoMeQE-, Wraith King, Larm, Vengeful Spirit, 4, 31:12
Execration, win, Palos, Clinkz, lewis, Storm Spirit, Tino, Pangolier, Shanks, Keeper of the Light, cml, Bounty Hunter, Lupine, loss, ukiyo, Nature's Prophet, Dolphin, Queen of Pain, Irving, Centaur Warrunner, imitator, Nyx Assassin, rayy, Jakiro, 3, 24:34
LSG, win, Kintaro, Gyrocopter, Scorpion, Earthshaker, Cyrax, Legion Commander, Quan Chi, Disruptor, Nightwolf, Lion, Dragon Blood, loss, Bubiza, Tiny, Tonyoka, Queen of Pain, Kayaru, Tidehunter, Drand, Earth Spirit, PsiBlades, Warlock, 4, 23:42
Peacekeepers, loss, rpuwok, Gyrocopter, Charliss, Storm Spirit, K1rbi, Pudge, Trick_K, Ringmaster, ShyChild, Crystal Maiden, Hellspawn, win, Hell_spawn, Dragon Knight, Lipqa, Ember Spirit, DealHaunt, Dark Seer, Innmaiser, Riki, Umarunara, Jakiro, 3, 29:34
Marvelous Warriors, loss, renarr, Weaver, Sele6rity, Earth Spirit, Fantasyy, Mars, Blue Ivy, Tiny, kuro4ka, Shadow Shaman, Iconic, win, Brachyo, Outworld Destroyer, saykeN, Vengeful Spirit, prime, Juggernaut, GODCOMPLEX, Axe, Geremaya, Phoenix, 4, 29:59
TEIKO, win, saruma, Monkey King, sakura, Silencer, moonboyy, Lion, Dr0nched In Sw0t, Rubick, vogel, Centaur Warrunner, Nethercore, loss, people better than me:nobody~, Tiny, yvs, Tusk, Yuui-, Leshrac, Glaidara XI, Morphling, yatorrent, Wraith King, 4, 36:42
NOVA , loss, NP.Black l1ght, Crystal Maiden, NP.reneemartin, Templar Assassin, NP.infinity, Wraith King, NP.chaveve, Outworld Destroyer, NP.BlAze, Rubick, Bright Crusaders, win, VittoBossG, Juggernaut, TwoFaced, Shadow Fiend, Bandana, Medusa, Norbert, Lion, Satoru, Pudge, 4, 23:41
Parallel eSports, loss, Qundre, Luna, yonc, Tiny, Wheeha, Centaur Warrunner, MeShuffle, Rubick, bondik, Ogre Magi, Mister Maniacs, win, KeanlinS, Dazzle, RHye, Vengeful Spirit, Ungreat, Leshrac, Geoman, Magnus, Evv, Shadow Fiend, 4, 23:33
Xtreme , win, Ame, Nature's Prophet, Xm, Monkey King, Xxs, Centaur Warrunner, XinQ, Shadow Shaman, poloson, Tinker, Excel Esport, loss, Manic, Tiny, ButterflyEffect, Outworld Destroyer, ss, Medusa, Salad, Windranger, RedPanda, Crystal Maiden, 1, 28:14
YkBros, loss, flyfly, Terrorblade, Emo, Monkey King, Beyond, Night Stalker, BoBoKa, Enchantress, Oli~, Jakiro, Tidebound, win, shiro, Nature's Prophet, NothingToSay, Storm Spirit, Bach, Medusa, planet, Keeper of the Light, y`, Silencer, 1, 39:40
Prime Legion, loss, Unirraros, Terrorblade, Flastyle, Queen of Pain, Exmile, Beastmaster, Sqeemz, Dark Willow, unnv, Windranger, Project Achilles, win, Scarycrow, Morphling, Ravenn, Invoker, kitara, Legion Commander, KiritO, Bane, ito, Silencer, 3, 41:36
TOXIC, win, Tt. 1x1?, Phantom Assassin, Tt.Rottery, Storm Spirit, Tt.Wired, Mars, Tt.Doopled, Windranger, Tt.satasatasata, Ancient Apparition, Real Eclipse, loss, RE.siuuu, Tiny, RE.Terax, Leshrac, RE.Photon, Sand King, RE.Entan, Keeper of the Light, RE.Trixi, Pudge, 3, 31:15
Silent killer, win, sK.busow, Luna, sK.onenen, Sniper, sK.itras, Bristleback, sK.lotorimri, Weaver, sK.yacathem, Pudge, HellBear, loss, HH.Rakinu, Lifestealer, HH.Harbinger, Shadow Fiend, HH.Bambula, Centaur Warrunner, HH.Chedema, Lion, HH.packout, Crystal Maiden, 3, 22:48
Moonlight Wispers, loss, Tiamani, Luna, indra, Invoker, TeRakudA, Axe, BenZzarSi, Ancient Apparition, Stardust, Phoenix, Freedom Fighters, win, Imissed, Medusa, Freedom13, Queen of Pain, Xolli, Sand King, Akujin, Pudge, All_After_me, Zeus, 3, 53:07
Night Vision, win, NV.WaifuWarrior, Juggernaut, NV.mintyfresh, Magnus, NV.popcorny, Dark Willow, NV.Volcanus, Chaos Knight, NV.Jupitera, Pudge, Moonwalk, loss, MW.GeoManser, Ursa, MW.zruze, Techies, MW.SoLaR, Sniper, MW.BlackSin, Wraith King, MW.sogi, Jakiro, 3, 28:21
Project Achilles, win, Scarycrow, Morphling, Ravenn, Invoker, kitara, Timbersaw, KiritO, Pudge, ito, Snapfire, Freedom Fighters, loss, Imissed, Anti-Mage, Freedom13, Huskar, Xolli, Beastmaster, Akujin, Sniper, All_After_me, Shadow Shaman, 3, 29:45
OG, loss, Shad, Sven, Stormstormer, Beastmaster, MikSa`, Timbersaw, daze, Windranger, Kidaro, Jakiro, Runa, win, shigetsu, Slark, Nicky`Cool, Tiny, alberkaaa, Dark Seer, queezy, Batrider, Till the end, Ancient Apparition, 2, 56:32
Wild Dragon, loss, WD.Kalanno, Phantom Assassin, WD.Nyac, Outworld Destroyer, WD.Javi, Phoenix, WD.Darima, Spirit Breaker, WD.Hellen, Lion, Vertex Pack, win, vP.Helannt, Templar Assassin, vP.Shelby, Tiny, vP.RatnBone, Tidehunter, vP.zikboss, Snapfire, vP.Pronto, Crystal Maiden, 3, 29:01
Apple City Gang, loss, yowaai, Medusa, dualrazee, Tiny, Norma, Sand King, Fernans, Ringmaster, flacko, Phoenix, Passion.ua, win, Crystallize, Terrorblade, niche, Ember Spirit, BBODDY, Centaur Warrunner, QBFY, Windranger, kreker), Jakiro, 2, 36:27
AVULUS, win, Knight~, Ursa, Mo13ei, Puck, Xibbe, Kunkka, dEsire, Shadow Shaman, Fly, Tinker, Shopify Rebellion, loss, Timado, Morphling, Yopaj-, Dragon Knight, Davai Lama, Sand King, Hellscream, Slark, skem, Nature's Prophet, 2, 56:38
Eye Gaming, loss, Murasame, Windranger, Glaidara XI, Wraith King, kismet, Slark, moonboyy, Warlock, eshkeree_enjoyer, Beastmaster, Elite Eclipse, win, Kerrigan, Clinkz, 35street, Abaddon, sakura, Silencer, Purple, Shadow Demon, Dr0nched In Sw0t, Magnus, 4, 26:59
Prime Legion, loss, Unirraros, Anti-Mage, Flastyle, Tinker, Exmile, Beastmaster, Sqeemz, Mirana, unnv, Enchantress, Moonlight Wispers, win, Tiamani, Nature's Prophet, indra, Invoker, TeRakudA, Terrorblade, BenZzarSi, Windranger, Stardust, Silencer, 3, 44:03
OG, win, Shad, Templar Assassin, Stormstormer, Invoker, MikSa`, Pangolier, daze, Muerta, Kidaro, Warlock, Runa, loss, shigetsu, Nature's Prophet, Nicky`Cool, Tiny, alberkaaa, Terrorblade, queezy, Windranger, Till the end, Silencer, 2, 41:33
Nethercore, loss, people better than me:nobody~, Ursa, 35street, Dark Seer, Murasame, Windranger, Dr0nched In Sw0t, Queen of Pain, yatorrent, Tusk, Yakuza, win, Тиктоник, Muerta, ghostboy, Puck, kismet, Sand King, Glaidara XI, Kunkka, karma , Ringmaster, 4, 30:19
4Pirates, win, Otaker, Dawnbreaker, nattynarwhal_, Pangolier, mister moral, Sand King, ariel, Windranger, perdan4ik, Warlock, One Move, loss, eyesight, Slark, zvёzd, Primal Beast, Difference, Tiny, not me, Shadow Shaman, bb3px, Jakiro, 2, 32:08
LSG, win, Kintaro, Templar Assassin, Scorpion, Tinker, Cyrax, Dawnbreaker, Quan Chi, Disruptor, Nightwolf, Weaver, Bright Crusaders, loss, VittoBossG, Morphling, TwoFaced, Tiny, Bandana, Mars, Norbert, Skywrath Mage, Satoru, Lich, 4, 28:06
Immortal Squad, loss, Dreadlight, Morphling, livesey, Clinkz, Lightcrawler, Lycan, Qimusavoz, Shadow Shaman, Shark, Vengeful Spirit, Azure Dragons, win, Alduin, Wraith King, Flame, Queen of Pain, Bahamut, Tidehunter, Tiamat, Hoodwink, Durandal, Silencer, 3, 25:20
Nethercore, win, people better than me:nobody~, Terrorblade, empty, Timbersaw, S4D4UCLO7, Beastmaster, Yuui-, Keeper of the Light, yatorrent, Jakiro, La Passion, loss, CHON, Dragon Knight, moonboyy, Ringmaster, eshkeree_enjoyer, Tiny, Purple, Magnus, satori, Tusk, 4, 38:23
Romashku, loss, romance, Troll Warlord, Тиктоник, Windranger, supamiq, Bristleback, Sairus, Queen of Pain, alli., Jakiro, TEIKO, win, yvs, Tusk, Kerrigan, Terrorblade, vogel, Sand King, Shendelwisp, Rubick, Dr0nched In Sw0t, Ringmaster, 4, 31:37
L1ga Team, win, you < <, Abaddon, erase, Storm Spirit, Malik, Centaur Warrunner, amoralis, Keeper of the Light, RESPECT, Ancient Apparition, Wildcard, loss, Yamsun, Ursa, RCY, Tiny, Fayde, Night Stalker, Bignum, Slark, Speeed, Warlock, 2, 49:32
Flawless Goblins, win, tinkywinky, Nature's Prophet, ZodiAc!, Templar Assassin, Kreen, Chaos Knight, Okoni, Spirit Breaker, Randing, Ogre Magi, DARK , loss, wannacoffee, Morphling, Aboba, Huskar, Vahee, Beastmaster, Denz, Rubick, SectumSempra, Crystal Maiden, 4, 24:38
Nemiga, loss, bashka, Terrorblade, young G, Kunkka, Covisnine, Sand King, xsvampire, Shadow Shaman, monodrama, Jakiro, Zero Tenacity, win, Nande, Nature's Prophet, Stojkov, Ember Spirit, nefrit, Enigma, Pablo, Rubick, LeBronDota, Elder Titan, 2, 50:35
Ghost Sheep, win, k@pib@r@, Razor, murk(4ikkk), 4ikkk, flop~, Earthshaker, emo2003, Sand King, Тиктоник, Windranger, TEIKO, loss, yvs, Ancient Apparition, vogel, Slardar, Dr0nched In Sw0t, Leshrac, Shendelwisp, Shadow Shaman, Glaidara XI, Tiny, 4, 34:23
Dark Tamplars, win, Dobimaru, Weaver, Sorrowsoul, Outworld Destroyer, atlasX, Doom, Puppy, Ringmaster, kuki, Jakiro, Peacekeepers, loss, rpuwok, Luna, Charliss, Skywrath Mage, K1rbi, Kunkka, Trick_K, Earthshaker, ShyChild, Warlock, 3, 45:03
Virtus.pro, win, V-Tune, Phantom Assassin, Lorenof, Huskar, Daxak, Doom, Antares, Muerta, rein, Warlock, MOUZ, loss, dream`, Underlord, W1sh-, Ember Spirit, zeal, Dark Seer, Ekki, Tusk, Seleri, Shadow Shaman, 2, 34:45
Dominion, win, empty, Tiny, 35street, Beastmaster, sakura, Silencer, akkiru1, Wraith King, yatorrent, Zeus, La Passion, loss, people better than me:nobody~, Phantom Assassin, SandQ, Sand King, moonboyy, Ringmaster, eshkeree_enjoyer, Earth Spirit, Purple, Shadow Demon, 4, 33:24
Bright Crusaders, win, VittoBossG, Nature's Prophet, TwoFaced, Meepo, Bandana, Timbersaw, Norbert, Dark Willow, Satoru, Ancient Apparition, Dragon Blood, loss, Bubiza, Ursa, Tonyoka, Lina, Kayaru, Axe, Drand, Rubick, PsiBlades, Crystal Maiden, 4, 26:14
Lighting Legends, win, Jenkis, Skywrath Mage, Rittori, Oracle, Waronn, Slardar, Kayabreaker, Sniper, Hlillo-, Weaver, RuleBreakers, loss, Bloodfallen, Mars, KosTyan, Outworld Destroyer, dajonte, Phantom Assassin, turnon, Pudge, SIlver, Silencer, 4, 24:41
Runa, win, shigetsu, Lifestealer, Nicky`Cool, Monkey King, alberkaaa, Beastmaster, queezy, Windranger, Till the end, Ringmaster, Hydra, loss, Selfhate, Terrorblade, mellojul, Storm Spirit, proletariy, Dark Seer, Doctorbum, Riki, FSD, Jakiro, 2, 52:58
Azure Dragons, loss, Alduin, Bloodseeker, Flame, Tiny, Bahamut, Bristleback, Tiamat, Ringmaster, Durandal, Lich, Peacekeepers, win, rpuwok, Luna, Charliss, Monkey King, K1rbi, Centaur Warrunner, Trick_K, Clockwerk, ShyChild, Dawnbreaker, 3, 38:38
L1ga Team, loss, you < <, Medusa, erase, Beastmaster, Malik, Dark Seer, amoralis, Shadow Shaman, RESPECT, Elder Titan, One Move, win, eyesight, Morphling, zvёzd, Mars, Difference, Tiny, not me, Ringmaster, bb3px, Jakiro, 2, 36:03
Wiser Warriors, loss, AKID, Gyrocopter, Nightfull, Outworld Destroyer, EmbraceTheLight, Necrophos, Dust_2, Pudge, Sandy, Ogre Magi, Swift Knights, win, Pelfox, Sven, billyH, Tiny, Melnik, Timbersaw, Diamond, Lion, Doobie, Disruptor, 4, 27:16
Dominatrix, loss, RazbavlyouGlow, Necrophos, Umalonsen, Nyx Assassin, Helix, Ogre Magi, Keu, Monkey King, Leylord, Jakiro, Iconic, win, Geremaya, Gyrocopter, saykeN, Clockwerk, prime, Juggernaut, GODCOMPLEX, Axe, Brachyo, Pugna, 4, 28:01
