Team_A_Name, Team_A_Status, Team_A_Carry_Name, Team_A_Carry_Hero, Team_A_Mid_Name, Team_A_Mid_Hero,Team_A_Off_Name, Team_A_Off_Hero, Team_A_Support_Name, Team_A_Support_Hero, Team_A_HardSupport_Name, Team_A_HardSupport_Hero,Team_B_Name, Team_B_Status, Team_B_Carry_Name, Team_B_Carry_Hero, Team_B_Mid_Name, Team_B_Mid_Hero, Team_B_Off_Name, Team_B_Off_Hero, Team_B_Support_Name, Team_B_Support_Hero, Team_B_HardSupport_Name, Team_B_HardSupport_Hero,Tier, Time
Tundra, win, dyrachyo, Gyrocopter, bzm, Storm Spirit, 33, Beastmaster, Saksa, Riki, Whitemon, Chen, BB TEAM, loss, Pure, Dawnbreaker, gpk, Pangolier, MieRo, Bristleback, TORONTOTOKYO, Enchantress, Save-, Batrider, 1, 31:07
Dark Tamplars, loss, Dobimaru, Anti-Mage, Sorrowsoul, Tiny, atlasX, Underlord, Puppy, Pudge, kuki, Shadow Demon, Immortal Squad, win, Dreadlight, Slark, livesey, Invoker, Lightcrawler, Dawnbreaker, Qimusavoz, Snapfire, Shark, Clockwerk, 4, 35:21
Liquid, loss, m1CKe, Bloodseeker, Nisha, Templar Assassin, SaberLight, Pangolier, Boxi, Slark, Insania, Lich, YkBros, win, Ame, Lycan, Emo, Puck, zeal, Bristleback, BoBoKa, Batrider, Tianming, Clockwerk, 1, 29:16
Xtreme , loss, Lou, Spectre, Xm, Storm Spirit, niu, Bristleback, Pyw, Bounty Hunter, poloson, Lich, Falcons, win, skiter, Phantom Assassin, Malr1ne, Huskar, ATF, Pangolier, Cr1t-, Clockwerk, Sneyking, Zeus, 1, 46:29
Nethercore, win, people better than me:nobody~, Tiny, S4D4UCLO7, Bristleback, akinakqe, Monkey King, Yuui-, Dark Willow, yatorrent, Ogre Magi, Kiba Arms, loss, Disperser, Alchemist, 35street, Mars, Dronik, Timbersaw, mitokiromi, Zeus, Тиктоник, Tusk, 4, 27:10
Execration, win, Akashi, Night Stalker, lewis, Bristleback, Tino, Lycan, Shanks, Clockwerk, cml, Vengeful Spirit, Kukuys, loss, Palos, Dragon Knight, Yowe, Invoker, Jing, Riki, JuweL, Pugna, Gabbi, Earthshaker, 3, 38:00
Nigma Galaxy, loss, Ghost, Monkey King, Suma1L-, Puck, No!ob™, Mars, OmaR, Batrider, GH, Phoenix, Gladiators, win, watson, Marci, Quinn, Lina, Ace ♠, Pangolier, tOfu, Clockwerk, Seleri, Io, 1, 42:37
Hellspawn, loss, Hell_spawn, Sven, Lipqa, Sand King, DealHaunt, Phoenix, Innmaiser, Earthshaker, Umarunara, Shadow Shaman, Peacekeepers, win, rpuwok, Juggernaut, Charliss, Pangolier, K1rbi, Tidehunter, Trick_K, Nyx Assassin, ShyChild, Crystal Maiden, 4, 39:43
Flipster Talon, loss, Natsumi-, Lifestealer, Mikoto, Lina, Ws, Mars, Jhocam, Riki, kuku, Crystal Maiden, Tundra, win, dyrachyo, Razor, bzm, Tiny, 33, Bristleback, Saksa, Batrider, Whitemon, Elder Titan, 1, 63:05
Foxy Gaming, loss, Pudre, Shadow Fiend, babyface, Tiny, titik, Venomancer, Exterminator, Tusk, ShinraTensei, Pudge, Dragon Blood, win, Bubiza, Spectre, Tonyoka, Death Prophet, Kayaru, Axe, Drand, Zeus, PsiBlades, Crystal Maiden, 4, 28:02
Execration, win, Akashi, Phantom Assassin, lewis, Tiny, Tino, Beastmaster, Shanks, Marci, cml, Lich, KINGS, loss, Manki, Terrorblade, xs, Puck, attention seeker, Gyrocopter, yy, Dark Willow, Sokka, Clockwerk, 3, 27:12
Hustlers, loss, Polcamid, Gyrocopter, Frodo, Kunkka, Dimidrol, Magnus, REQSTICK, Zeus, Wannakms, Jakiro, Mister Maniacs, win, Evv, Drow Ranger, KeanlinS, Warlock, Geoman, Underlord, Ungreat, Keeper of the Light, RHye, Ogre Magi, 4, 30:37
PARIVISION, win, Satanic, Terrorblade, No[o]ne-, Earthshaker, DM, Bristleback, 9Class, Batrider, Dukalis, Chen, Xtreme , loss, Lou, Phantom Assassin, Xm, Puck, niu, Timbersaw, Pyw, Tiny, poloson, Warlock, 1, 27:08
YkBros, win, Ame, Beastmaster, Emo, Razor, zeal, Bristleback, BoBoKa, Clockwerk, Tianming, Elder Titan, BB TEAM, loss, Pure, Gyrocopter, gpk, Dragon Knight, MieRo, Abaddon, TORONTOTOKYO, Ogre Magi, Save-, Io, 1, 26:47
Ivory Team, win, Gohan, Bloodseeker, Ken, Tiny, Rupido, Bristleback, Dric, Dark Willow, Grimz, Shadow Demon, Teamless, loss, Pota2, Invoker, db-, Dragon Knight, Rusman-, Mars, juju, Batrider, Varizh, Pugna, 3, 29:01
Essence, win, Armel, Lina, xxappy, Doom, Raven^, Bristleback, NARMAN, Clockwerk, ponyo, Shadow Demon,  lI, loss, FortuneSoul, Phantom Assassin, Ikigai, Pangolier, Seimei, Magnus, Tsukimoto, Batrider, Ace12, Phoenix, 3, 38:42
Eye Gaming, loss, yvs, Lycan, Dronik, Pudge, Тиктоник, Rubick, sakura, Tinker, Anime<3, Legion Commander, Prodigy Of God, win, people better than me:nobody~, Terrorblade, S4D4UCLO7, Dark Willow, akinakqe, Storm Spirit, Yuui-, Pangolier, yatorrent, Tusk, 4, 32:37
Excel Esport, loss, Manic, Templar Assassin, ButterflyEffect, Tiny, ss, Tidehunter, Hara, Lion, RedPanda, Ogre Magi, Ascent, win, MS, Morphling, Ymo, Pangolier, Leng niao, Timbersaw, Czy, Muerta, TrazaM, Clockwerk, 3, 52:30
KINGS, win, Manki, Dawnbreaker, xs, Pangolier, attention seeker, Lifestealer, yy, Batrider, Sokka, Lich, Carstensz, loss, Azur4, Phantom Assassin, Leone Baby-, Tiny, Ifr1t!, Tidehunter, plonk, Dark Willow, yb`, Phoenix, 3, 49:02
RBB , loss, sentoru, Phantom Assassin, instagram girls enjoyer, Tiny, 24, Dawnbreaker, Yujiro, Batrider, winters, Lich, Teamless, win, Pota2, Ember Spirit, db-, Lifestealer, Rusman-, Magnus, juju, Bounty Hunter, Varizh, Pugna, 3, 31:46
Ivory Team, win, Gohan, Phantom Assassin, Ken, Storm Spirit, Rupido, Lycan, Dric, Batrider, Grimz, Warlock, IAP, loss, NeverAgain, Slark, Yona, Magnus, Neil, Phoenix, sagiri, Clockwerk, Jotun, Lich, 3, 29:16
DanielGOD2, loss, be water my friend, Phantom Assassin, Qi777, Earthshaker, 诺, Abaddon, 东樾, Muerta, OmO, Clockwerk, Spiky Gaming, win, ukiyo, Morphling,  Light, Puck, Candyloon, Tiny, Docres, Lion, 演员找我结账, Lich, 3, 32:32
Aztec Duelist, loss, Simon Petrikov, Dragon Knight, ZephLord, Nyx Assassin, Zale, Earth Spirit, Capybara, Timbersaw, Fujiwara Chika, Shadow Demon, Young Blood, win, jikroy, Lifestealer, MamangDaya, Tiny, Red, Centaur Warrunner, dalul, Dark Willow, nononono, Lich, 3, 25:27
YG, loss, Ksh, Slark, Young PH, Tiny, Haw, Beastmaster, Skill Lay, Hoodwink, ZawRain, Lich,  lI, win, FortuneSoul, Phantom Assassin, Ikigai, Monkey King, Seimei, Dawnbreaker, Tsukimoto, Clockwerk, Ace12, Warlock, 3, 49:11
ToLight, loss, Bobo, Phantom Assassin, V Tan, Puck, ayayaaa, Dawnbreaker, 决心, Nyx Assassin, Xin, Lich, TGOAL, win, 朝碧海暮苍梧, Tiny, tzz, Earthshaker, 我一个大拉, Lycan, imitator, Bounty Hunter, Azreal 麋鹿, Warlock, 3, 28:17
Liquid, win, m1CKe, Templar Assassin, Nisha, Magnus, SaberLight, Tidehunter, Boxi, Dark Willow, Insania, Clockwerk, Flipster Talon, loss, Natsumi-, Phantom Assassin, Mikoto, Puck, Ws, Bristleback, Jhocam, Nyx Assassin, kuku, Warlock, 1, 20:44
Falcons, loss, skiter, Naga Siren, Malr1ne, Dragon Knight, ATF, Bristleback, Cr1t-, Hoodwink, Sneyking, Lich, Nigma Galaxy, win, Ghost, Abaddon, Suma1L-, Puck, No!ob™, Magnus, OmaR, Riki, GH, Io, 1, 32:56
Kukuys, win, Palos, Bloodseeker, Yowe, Tiny, JuweL, Zeus, Jing, Bounty Hunter, Gabbi, Timbersaw, relaxxx, loss, Do6, Alchemist, Orochimanub, Pangolier, GoOd, Bristleback, Neverdie_T, Lion, Nine Nz, Lich, 3, 26:35
Essence, win, Armel, Lina, xxappy, Beastmaster, Raven^, Dragon Knight, NARMAN, Bounty Hunter, ponyo, Phoenix, LordRaichu, loss, Kìng, Lifestealer, kenitenjoyer, Queen of Pain, Ryoto, Bristleback, Baronara, Lion, kinitsypogi, Dark Willow, 3, 19:05
Shadow Avengers, loss, Akila, Lifestealer, Fernandos, Tiny, Odisey, Bloodseeker, LakeY, Lion, Chipicao, Earth Spirit, Swift Knights, win, Pelfox, Terrorblade, billyH, Lina, Melnik, Tusk, Diamond, Leshrac, Doobie, Ogre Magi, 4, 37:34
Marvelous Warriors, win, renarr, Sven, Sele6rity, Ember Spirit, Fantasyy, Night Stalker, Blue Ivy, Io, kuro4ka, Shadow Shaman, Lucky Bulldogs, loss, Yathest, Wraith King, jaieri, Sniper, Milkshake, Mars, AYAYAYA, Rubick, Tortoiseshell, Grimstroke, 4, 32:41
Immortal Squad, win, Dreadlight, Phantom Assassin, livesey, Lina, Lightcrawler, Bristleback, Qimusavoz, Muerta, Shark, Dazzle, Peacekeepers, loss, rpuwok, Terrorblade, Charliss, Pangolier, K1rbi, Primal Beast, Trick_K, Clockwerk, ShyChild, Phoenix, 4, 43:31
Flawless Goblins, win, tinkywinky, Ursa, ZodiAc!, Shadow Fiend, Kreen, Broodmother, Okoni, Bane, Randing, Bounty Hunter, Bright Crusaders, loss, VittoBossG, Gyrocopter, TwoFaced, Outworld Destroyer, Bandana, Dawnbreaker, Norbert, Zeus, Satoru, Ogre Magi, 4, 32:08
Eye Gaming, loss, yvs, Marci, akinakqe, Medusa, S4D4UCLO7, Night Stalker, Dronik, Monkey King, Thomas Shelby ( курю ),  курю , Elite Eclipse, win, people better than me:nobody~, Alchemist, Yuui-, Dark Willow, Anime<3, Doom, casino, Tiny, yatorrent, Tusk, 4, 24:26
Crew X, win, Bedbug, Terrorblade, mischievous, Queen of Pain, jmixheal, Magnus, genstrichkh, Vengeful Spirit, gTolstui, Crystal Maiden, NINJA, loss, AweSoMeQE-, Lifestealer, Lowdpser, Skywrath Mage, Pokonturu, Rubick, Larm, Tusk, Cardio, Timbersaw, 4, 38:35
Hellspawn, loss, Hell_spawn, Void Spirit, Lipqa, Magnus, DealHaunt, Vengeful Spirit, Innmaiser, Bounty Hunter, Umarunara, Lion, Dark Tamplars, win, Dobimaru, Luna, Sorrowsoul, Tiny, atlasX, Mars, Puppy, Batrider, kuki, Lich, 4, 37:50
LSG, loss, Kintaro, Ursa, Scorpion, Earthshaker, Cyrax, Dawnbreaker, Quan Chi, Nyx Assassin, Nightwolf, Lion, DARK , win, wannacoffee, Dragon Knight, Aboba, Ember Spirit, Vahee, Doom, Denz, Dark Willow, SectumSempra, Zeus, 4, 28:38
Big Bang, win, BoomBoom, Troll Warlord, realtockwtf, Necrophos, trapshitxd, Centaur Warrunner, Kayurin`ho, Disruptor, SpottieOttie, Spirit Breaker, SHAOLIN, loss, JAM, Shadow Fiend, Xarientoc, Ember Spirit, Neutron, Slardar, heinz, Rubick, Nlainara, Tusk, 4, 24:42
Young Blood, loss, jikroy, Lifestealer, MamangDaya, Lina, Red, Lycan, dalul, Bounty Hunter, LOyd, Ogre Magi, MongolZ, win, Aomqu, Phantom Assassin, Bob, Earthshaker, JG, Phoenix, DJ, Tusk, Castaway, Enchantress, 3, 52:37
CrimsonSky, loss, CS.Lemy, Phantom Assassin, CS.Qipik, Queen of Pain, CS.Nupiq, Axe, CS.Vexus, Rubick, CS.Fijik, Disruptor, Silent killer, win, sK.busow, Luna, sK.onenen, Zeus, sK.itras, Slardar, sK.lotorimri, Tiny, sK.yacathem, Ogre Magi, 4, 29:45
Freedom Fighters, loss, Imissed, Magnus, Freedom13, Queen of Pain, Xolli, Centaur Warrunner, Akujin, Pudge, All_After_me, Shadow Shaman, Moonlight Wispers, win, Tiamani, Gyrocopter, indra, Dawnbreaker, TeRakudA, Tidehunter, BenZzarSi, Venomancer, Stardust, Zeus, 4, 35:45
FALL VICTIMS, loss, FV.Trilemma, Templar Assassin, FV.NoRemorse, Dragon Knight, FV.BenzDance~, Legion Commander, FV.1Yato1, Pudge, FV.Norbert, Ogre Magi, Moonwalk, win, MW.GeoManser, Terrorblade, MW.zruze, Clockwerk, MW.SoLaR, Queen of Pain, MW.BlackSin, Abaddon, MW.sogi, Witch Doctor, 4, 27:43
Project Achilles, win, Scarycrow, Bloodseeker, Ravenn, Broodmother, kitara, Bristleback, KiritO, Marci, ito, Witch Doctor, Prime Legion, loss, Unirraros, Alchemist, Flastyle, Phoenix, Exmile, Dawnbreaker, Sqeemz, Windranger, unnv, Lich, 4, 30:32
Vitality Warriors, win, VW.Snickerdoodle, Phantom Lancer, VW.Jesterface, Tiny, VW.Laughalot, Beastmaster, VW.Gigglebot, Mirana, VW.Chucklesaur, Disruptor, TITAN, loss, Ts.TioS, Naga Siren, Ts.Elec, Windranger, Ts.Chizan, Dawnbreaker, Ts.Ganzy, Pudge, Ts.saydan, Shadow Shaman, 4, 33:31
Moonlight Wispers, win, Tiamani, Faceless Void, indra, Tiny, TeRakudA, Underlord, BenZzarSi, Snapfire, Stardust, Crystal Maiden, Prime Legion, loss, Unirraros, Medusa, Flastyle, Storm Spirit, Exmile, Axe, Sqeemz, Earthshaker, unnv, Gyrocopter, 4, 30:01
Wild Dragon, win, WD.Kalanno, Templar Assassin, WD.Nyac, Invoker, WD.Javi, Doom, WD.Darima, Rubick, WD.Hellen, Lion, Flying Fortune, loss, Ff.DaemonT, Ursa, Ff.ZagZag, Queen of Pain, Ff.WaitFreestyle, Dragon Knight, Ff.Duh, Hoodwink, Ff.KoSide, Shadow Demon, 4, 30:07
Elite Eclipse, loss, Disperser, Terrorblade, Monah, Alchemist, Dronik, Sniper, Thomas Shelby ( курю ),  курю , aloxa, Batrider, Shinigami, win, yvs, Abaddon, people better than me:nobody~, Luna, Arrivederci, Zeus, Тиктоник, Dawnbreaker, reze, Pangolier, 4, 45:16
Rakuzan, win, people better than me:nobody~, Razor, S4D4UCLO7, Night Stalker, Yuui-, Dark Willow, Thomas Shelby ( курю ),  курю , yatorrent, Lich, Prodigy Of God, loss, Disperser, Dragon Knight, maks0sau, Keeper of the Light, 35street, Elder Titan, Тиктоник, Zeus, Janitor看門人, Mars, 4, 37:25
Freedom Fighters, loss, Imissed, Dragon Knight, Freedom13, Timbersaw, Xolli, Slardar, Akujin, Lion, All_After_me, Ogre Magi, Project Achilles, win, Scarycrow, Lycan, Ravenn, Pangolier, kitara, Dawnbreaker, KiritO, Snapfire, ito, Witch Doctor, 4, 27:12
Swift Knights, win, Pelfox, Magnus, billyH, Zeus, Melnik, Timbersaw, Diamond, Lion, Doobie, Mirana, LSG, loss, Kintaro, Gyrocopter, Scorpion, Invoker, Cyrax, Tiny, Quan Chi, Ancient Apparition, Nightwolf, Rubick, 4, 30:46
Rakuzan, win, people better than me:nobody~, Alchemist, S4D4UCLO7, Axe, flop~, Queen of Pain, Yuui-, Shadow Shaman, Murasame, Zeus, Kiba Arms, loss, 35street, Bristleback, Dronik, Lifestealer, ami, Rubick, mitokiromi, Shadow Demon, tokyodrift, Invoker, 4, 35:22
Bright Crusaders, loss, VittoBossG, Spectre, TwoFaced, Necrophos, Bandana, Axe, Norbert, Grimstroke, Satoru, Pudge, Wiser Warriors, win, AKID, Juggernaut, Nightfull, Lina, EmbraceTheLight, Sand King, Dust_2, Rubick, Sandy, Mirana, 4, 24:50
Prodigy Of God, loss, people better than me:nobody~, Terrorblade, maks0sau, Night Stalker, salamandradoto, Tusk, Тиктоник, Doom, sakura, Clockwerk, Elite Eclipse, win, Monah, Lycan, Arrivederci, Tinker, Anime<3, Brewmaster, Vishenka, Puck, Shendelwisp, Lion, 4, 33:36
DARK , loss, wannacoffee, Magnus, Aboba, Templar Assassin, Vahee, Bristleback, Denz, Spirit Breaker, SectumSempra, Zeus, Shadow Avengers, win, Akila, Gyrocopter, Fernandos, Invoker, Odisey, Legion Commander, LakeY, Grimstroke, Chipicao, Shadow Demon, 4, 27:47
Azure Dragons, loss, Alduin, Leshrac, Flame, Sand King, Bahamut, Dawnbreaker, Tiamat, Rubick, Durandal, Clockwerk, Stormriders, win, HellFire, Axe, Storm_blow, Dragon Knight, NeverLove, Bristleback, Mimido, Muerta, Enjoer, Lion, 4, 87:37
Peacekeepers, win, rpuwok, Medusa, Charliss, Magnus, K1rbi, Underlord, Trick_K, Bounty Hunter, ShyChild, Enchantress, Hellspawn, loss, Hell_spawn, Faceless Void, Lipqa, Shadow Fiend, DealHaunt, Axe, Innmaiser, Pudge, Umarunara, Ogre Magi, 4, 32:13
FenixTeam, loss, Snémaât, Sven, BeNnS, Zeus, Flint-, Doom, sonlin, Phoenix, shogeyuu, Spirit Breaker, ThunderLab, win, Sxx, Abaddon, Weslike, Pudge, Qurore, Vengeful Spirit, exmamle, Enigma, scream, Phantom Assassin, 4, 24:49
DARK , loss, wannacoffee, Morphling, Aboba, Shadow Fiend, Vahee, Pangolier, Denz, Rubick, SectumSempra, Pudge, LSG, win, Kintaro, Gyrocopter, Scorpion, Windranger, Cyrax, Dawnbreaker, Quan Chi, Ogre Magi, Nightwolf, Weaver, 4, 29:39
Kiba Arms, win, DragonX, Ember Spirit, 35street, Dawnbreaker, Dronik, Bloodseeker, ami, Rubick, mitokiromi, Phoenix, Business Club, loss, yvs, Marci, S4D4UCLO7, Pangolier, akinakqe, Ursa, Yuui-, Tiny, fade, Lion, 4, 26:02
Shinigami, loss, Disperser, Lifestealer, 2kxaos, Lina, Тиктоник, Windranger, Anime<3, Doom, yatorrent, Tusk, Prodigy Of God, win, people better than me:nobody~, Dragon Knight, maks0sau, Puck, Arrivederci, Centaur Warrunner, sakura, Lich, Shendelwisp, Rubick, 4, 29:20
Flawless Goblins, win, tinkywinky, Terrorblade, ZodiAc!, Storm Spirit, Kreen, Slardar, Okoni, Lion, Randing, Ogre Magi, Dragon Blood, loss, Bubiza, Razor, Tonyoka, Queen of Pain, Kayaru, Chaos Knight, Drand, Leshrac, PsiBlades, Crystal Maiden, 4, 28:51
SHAOLIN, win, JAM, Wraith King, Xarientoc, Windranger, Neutron, Slardar, heinz, Jakiro, Nlainara, Rubick, Parallel eSports, loss, Qundre, Tiny, yonc, Meepo, Wheeha, Spirit Breaker, MeShuffle, Grimstroke, bondik, Lina, 4, 35:16
Stormriders, win, HellFire, Night Stalker, Storm_blow, Shadow Fiend, NeverLove, Wraith King, Mimido, Nyx Assassin, Enjoer, Dark Willow, Hellspawn, loss, Hell_spawn, Luna, Lipqa, Invoker, DealHaunt, Magnus, Innmaiser, Shadow Shaman, Umarunara, Clockwerk, 4, 46:18
Mad Monkeys, win, med, Lifestealer, Perfavore, Storm Spirit, azeri, Sand King, Asakura, Rubick, Doobie, Disruptor, Bright Crusaders, loss, VittoBossG, Gyrocopter, TwoFaced, Invoker, Bandana, Phoenix, Norbert, Ember Spirit, Satoru, Ogre Magi, 4, 27:51
Shinigami, loss, people better than me:nobody~, Medusa, expected, Tiny, Yuui-, Venomancer, sakura, Clockwerk, Anime<3, Dawnbreaker, Eye Gaming, win, yvs, Dark Willow, S4D4UCLO7, Bristleback, Dronik, Puck, ami, Rubick, Тиктоник, Alchemist, 4, 34:48
RuleBreakers, win, turnon, Lion, dajonte, Phantom Assassin, SIlver, Skywrath Mage, Bloodfallen, Mars, KosTyan, Sniper, Big Bang, loss, BoomBoom, Wraith King, realtockwtf, Zeus, trapshitxd, Spirit Breaker, Kayurin`ho, Tusk, SpottieOttie, Rubick, 4, 31:27
Peacekeepers, loss, rpuwok, Dragon Knight, Charliss, Leshrac, K1rbi, Legion Commander, Trick_K, Lion, ShyChild, Enchantress, Azure Dragons, win, Alduin, Troll Warlord, Flame, Magnus, Bahamut, Pangolier, Tiamat, Timbersaw, Durandal, Ogre Magi, 4, 35:10
Swift Knights, win, Pelfox, Morphling, billyH, Void Spirit, Melnik, Clockwerk, Diamond, Dark Willow, Doobie, Nyx Assassin, Shadow Avengers, loss, Akila, Phantom Assassin, Fernandos, Earthshaker, Odisey, Timbersaw, LakeY, Zeus, Chipicao, Lion, 4, 24:11
NINJA, win, Cardio, Spirit Breaker, Lowdpser, Pudge, AweSoMeQE-, Bloodseeker, Pokonturu, Leshrac, Larm, Disruptor, Iconic, loss, prime, Sven, saykeN, Rubick, Brachyo, Timbersaw, Geremaya, Phoenix, GODCOMPLEX, Doom, 4, 29:48
WT, win, Argius, Ursa, Adrian <, Beastmaster, TaiLung, Nature's Prophet, Sky, Undying, Bas, Bounty Hunter, SENZA , loss, Mitrofanushka, Terrorblade, AlienManaBanana, Death Prophet, Napkin, Mars, Idau, Phoenix, Tony, Nyx Assassin, 4, 37:45
SENZA , win, Mitrofanushka, Phantom Assassin, AlienManaBanana, Earthshaker, Napkin, Magnus, Idau, Batrider, Tony, Shadow Demon, Fountain Divers A, loss, Arms, Bloodseeker, Ovation, Grimstroke, Steelborco^^, Mars, braebrae, Invoker, Electfall1, Lich, 4, 34:58
Stormriders, win, HellFire, Legion Commander, Storm_blow, Invoker, NeverLove, Dawnbreaker, Mimido, Disruptor, Enjoer, Abaddon, Azure Dragons, loss, Alduin, Nature's Prophet, Flame, Meepo, Bahamut, Underlord, Tiamat, Rubick, Durandal, Crystal Maiden, 4, 42:58
Dragon Blood, loss, Akila, Gyrocopter, Fernandos, Pudge, Odisey, Legion Commander, LakeY, Lion, Chipicao, Ogre Magi, Shadow Avengers, win, Bubiza, Marci, Tonyoka, Tiny, Kayaru, Dawnbreaker, Drand, Bane, PsiBlades, Io, 4, 26:53
Young Blood, win, jikroy, Bloodseeker, MamangDaya, Tiny, Red, Legion Commander, dalul, Bounty Hunter, LOyd, Phoenix, MongolZ, loss, Aomqu, Phantom Assassin, Bob, Earth Spirit, JG, Night Stalker, DJ, Shadow Shaman, Castaway, Warlock, 3, 53:12
Dark Tamplars, win, Alduin, Spectre, Flame, Meepo, Bahamut, Lycan, Tiamat, Invoker, Durandal, Marci, Azure Dragons, loss, Dobimaru, Ursa, Sorrowsoul, Tinker, atlasX, Void Spirit, Puppy, Lion, kuki, Pugna, 4, 43:00
Kiba Arms, loss, 35street, Legion Commander, Dronik, Spectre, kimura, Shadow Demon, mitokiromi, Tusk, tokyodrift, Lina, Nethercore, win, S4D4UCLO7, Bristleback, Thomas Shelby ( курю ),  курю , Yuui-, Dark Willow, Anime<3, Lifestealer, yatorrent, Lich, 4, 57:25
DARK , win, wannacoffee, Earthshaker, Aboba, Grimstroke, Vahee, Undying, Denz, Gyrocopter, SectumSempra, Pudge, Mad Monkeys, loss, med, Dragon Knight, Perfavore, Queen of Pain, azeri, Timbersaw, Asakura, Weaver, Aika, Ogre Magi, 4, 30:57
Bright Crusaders, loss, VittoBossG, Spectre, TwoFaced, Invoker, Bandana, Magnus, Norbert, Techies, Satoru, Abaddon, Foxy Gaming, win, Pudre, Templar Assassin, babyface, Queen of Pain, titik, Dawnbreaker, Exterminator, Zeus, ShinraTensei, Crystal Maiden, 4, 33:33
Stormriders, loss, HellFire, Centaur Warrunner, Storm_blow, Razor, NeverLove, Drow Ranger, Mimido, Nyx Assassin, Enjoer, Clockwerk, Immortal Squad, win, Dreadlight, Lifestealer, livesey, Pangolier, Lightcrawler, Doom, Qimusavoz, Rubick, Shark, Jakiro, 4, 39:07
Young Blood, win, jikroy, Tiny, MamangDaya, Primal Beast, Red, Night Stalker, dalul, Clockwerk, LOyd, Silencer, Caterpillar, loss, Do6, Phantom Assassin, Fearless, Earth Spirit, TIGGER2T -, Riki, Masaros, Dawnbreaker, Boomy, Warlock, 3, 32:08
Wiser Warriors, win, AKID, Phantom Assassin, Nightfull, Earth Spirit, EmbraceTheLight, Night Stalker, Dust_2, Grimstroke, Sandy, Ogre Magi, Flawless Goblins, loss, tinkywinky, Terrorblade, ZodiAc!, Storm Spirit, Kreen, Timbersaw, Okoni, Rubick, Randing, Lich, 4, 25:33
Gosugamers, win, uchiskali, Bloodseeker, zcx, Sniper, Feeling too fucking bored, Centaur Warrunner, Let me Hear/Fear, Dark Willow, 信仰, Clockwerk, Influtonic Crew, loss, Bambú, Phantom Assassin, Azumi, Mars, Dae, Dawnbreaker, Sylvanas, Jakiro, Lovely, Pugna, 4, 32:49
Fountain Divers A, loss, Arms, Phantom Assassin, braebrae, Beastmaster, Ovation, Grimstroke, Steelborco^^, Timbersaw, Electfall1, Bounty Hunter, WT, win, Adrian <, Dawnbreaker, Argius, Alchemist, TaiLung, Primal Beast, Kiri <, Riki, Bas, Shadow Demon, 4, 22:30
SENZA , win, Mitrofanushka, Phantom Assassin, AlienManaBanana, Queen of Pain, ΩMegaS, Dawnbreaker, Idau, Enchantress, Tony, Nyx Assassin, Growth, loss, Mandy, Void Spirit, I need to be saved too, Monkey King, Nbrso, Bristleback, rozeanne, Zeus, Hames, Tusk, 4, 26:17
Fountain Divers A, win, Arms, Bloodseeker, braebrae, Ember Spirit, Ovation, Hoodwink, Steelborco^^, Axe, Electfall1, Lich, Gosugamers, loss, uchiskali, Morphling, zcx, Huskar, Feeling too fucking bored, Mars, Let me Hear/Fear, Rubick, 信仰, Shadow Demon, 4, 38:53
Solar Gravity, loss, nagi, Spectre, 万里 | Thumper, Puck, FroXt, Warlock, Detective Diglett, Death Prophet, KrXwN, Dark Willow, SENZA , win, Mitrofanushka, Phantom Assassin, AlienManaBanana, Queen of Pain, ΩMegaS, Tidehunter, Idau, Enchantress, Tony, Nyx Assassin, 4, 20:31
Growth, loss, Mandy, Magnus, I need to be saved too, Bloodseeker, Nbrso, Beastmaster, rozeanne, Muerta, Hames, Lich, WT, win, Argius, Monkey King, Adrian <, Tidehunter, TaiLung, Lina, Kiri <, Slark, Bas, Enchantress, 4, 37:34
Arduina Gaming, loss, Atenea, Phantom Assassin, Mejor que tu ♡, Earthshaker, Lumi, Clockwerk, Ferruzo, Magnus, Tyrandiris, Shadow Demon, Influtonic Crew, win, Bambú, Dragon Knight, Azumi, Earth Spirit, Dae, Mars, Sylvanas, Jakiro, Lovely, Warlock, 4, 45:25
Moonlight Wispers, loss, Tiamani, Meepo, indra, Puck, TeRakudA, Underlord, BenZzarSi, Dark Willow, Stardust, Shadow Shaman, Prime Legion, win, Unirraros, Faceless Void, Flastyle, Necrophos, Exmile, Pangolier, Sqeemz, Sniper, unnv, Disruptor, 4, 32:02
Growth, win, Mandy, Huskar, I need to be saved too, Phantom Assassin, Nbrso, Bristleback, rozeanne, Rubick, Hames, Lich, Arduina Gaming, loss, Mejor que tu ♡, Primal Beast, Lumi, Lion, Ferruzo, Dawnbreaker, deshii, Jakiro, Tyrandiris, Lifestealer, 4, 24:04
Influtonic Crew, loss, Bambú, Phantom Assassin, Azumi, Pangolier, Dae, Dawnbreaker, Sylvanas, Dark Willow, Lovely, Ogre Magi, WT, win, Adrian <, Beastmaster, Argius, Gyrocopter, TaiLung, Nature's Prophet, Kiri <, Pudge, Sky, Undying, 4, 26:44
Fountain Divers A, win, Arms, Alchemist, Ovation, Grimstroke, Steelborco^^, Beastmaster, braebrae, Monkey King, Electfall1, Lich, Solar Gravity, loss, nagi, Dragon Knight, 万里 | Thumper, Earthshaker, Detective Diglett, Clockwerk, FroXt, Disruptor, KrXwN, Pugna, 4, 19:37
