Team_A_Name, Team_A_Status, Team_A_Carry_Name, Team_A_Carry_Hero, Team_A_Mid_Name, Team_A_Mid_Hero,Team_A_Off_Name, Team_A_Off_Hero, Team_A_Support_Name, Team_A_Support_Hero, Team_A_HardSupport_Name, Team_A_HardSupport_Hero,Team_B_Name, Team_B_Status, Team_B_Carry_Name, Team_B_Carry_Hero, Team_B_Mid_Name, Team_B_Mid_Hero, Team_B_Off_Name, Team_B_Off_Hero, Team_B_Support_Name, Team_B_Support_Hero, Team_B_HardSupport_Name, Team_B_HardSupport_Hero,Tier, Time 
Shinigami, loss, empty, Magnus, DoCK†oR_ManGal, Shadow Shaman, maks0sau, Keeper of the Light, yatorrent, Dark Willow, kuroko~, Sven, Elite Eclipse, win, emo2003, Ursa, Тиктоник, Jakiro, sakura, Clockwerk, ghostboy, Tiny, vogel, Dark Seer, 4, 37:34
DARK , loss, wannacoffee, Gyrocopter, Aboba, Earthshaker, Vahee, Dawnbreaker, Denz, Dark Willow, SectumSempra, Ancient Apparition, Bright Crusaders, win, VittoBossG, Templar Assassin, TwoFaced, Shadow Fiend, Bandana, Dark Seer, Norbert, Ringmaster, Satoru, Ogre Magi, 4, 30:02
Sakura, loss, Nyanya, Juggernaut, Ñan, Queen of Pain, Barbaritax, Night Stalker, Artemis, Earthshaker, PequePotPot, Jakiro, Influtonic eSports, win, Bambú, Sven, Azumi, Invoker, Dae, Dawnbreaker, Mariori, Tiny, Lovely, Shadow Shaman, 4, 30:39
lapared, win, moura-, Ursa, Rayuur, Tiny, mizuk1, Rubick, tavo, Undying, secretdota1, Oracle, SJL nvm, loss, Forr bimmboo, Razor, Imissyou, Sniper, Maddy, Tidehunter, Rojo, Jakiro, An'hel, Clockwerk, 3, 27:44
Avalanche , loss, Gh}o{st, Ursa, mmm, Tiny, 3,14, Dawnbreaker, T0phs, Nature's Prophet, TrAp, Oracle, Veritas Friends, win, Adrian <, Morphling, SLATEM$, Void Spirit, Repugnance, Beastmaster, n1ght, Windranger, Gardick, Jakiro, 3, 18:46
GWW, win, el tacneño de oro, Terrorblade, abyliti, Ember Spirit, offlaners = lowskiles morons, Mars, I'm falling, Tiny, Fan del potazo de Alison, Ancient Apparition, EAYSW, loss, roy, Templar Assassin, https://kick.com/subradota2, Pangolier, Oppie, Night Stalker, kid, Rubick, 盛り, Clockwerk, 3, 26:11
Moonlight Wispers, win, Tiamani, Dragon Knight, indra, Kunkka, TeRakudA, Centaur Warrunner, BenZzarSi, Skywrath Mage, Stardust, Nature's Prophet, Freedom Fighters, loss, Imissed, Muerta, Freedom13, Huskar, Xolli, Tidehunter, Akujin, Dazzle, All_After_me, Ancient Apparition, 4, 33:10
SustanciaX, win, bobypato, Ursa, Faker, Puck, 20ni, Tidehunter, pamplona, Phoenix, Austin, Disruptor, Allstars, loss, Dynamo, Gyrocopter, Benjimon, Void Spirit, Blessed-Kid, Dark Seer, Hanzama, Spirit Breaker, Accel, Jakiro, 3, 43:29
еее, win, col1s1um, Medusa, Vagabund, Leshrac, still thinking about you, Chaos Knight, yxmt, Shadow Demon, S A U V I G N O N, Bristleback, Wu-tang, loss, Kirag-, Phantom Assassin, Ducho, Batrider, AnGAME, Axe, いずにっくす, Ringmaster, 烟火神, Lion, 3, 36:19
Ttgame, win, Jia, Tiny, V1necy, Drow Ranger, 萧瑟, Dark Willow, 青き雷光, Tidehunter, CyberDingzhen, Abaddon, Farm666, loss, dragon's sin, Terrorblade, IceRain, Dragon Knight, jinyanshenxing, Centaur Warrunner, madokaya, Windranger, xiaoxuesheng, Ancient Apparition, 3, 53:15
Dead Denasty, win, lostintired, Huskar, death52, Marci, Ryu, Beastmaster, ksuuvi, Io, makarec, Rubick, wihb, loss, dead shot like 天命, Muerta, Colekata, Void Spirit, bucketguy, Dark Seer, darth pikachu, Shadow Shaman, Nephilim Elohim, Disruptor, 3, 20:06
9z Team, win, innocence32, Doom, Robo-Z, Puck, drakesh1t , Bristleback, just_mada, Silencer,  newthiajess2, Dark Willow, Los Lecheros, loss, D4rkLord, Morphling, Chaos_Nike, Sniper, El petro plp, Mars, KuroKo, Ringmaster, Toqui, Ogre Magi, 3, 31:44
PTM, win, Simple, Shadow Fiend, Nengo, Void Spirit, Ifrit, Dawnbreaker, N1ne, Windranger, JimmyCoff666, Tusk, NA promises, loss, DarkBlack-, Lina, Fachero, Puck, Lissex, Timbersaw, LuissCook, Ringmaster, Yeipi_iLTws, Clockwerk, 3, 28:59
TawTharSlayer, loss, Sympathy of the Devil, Drow Ranger, a World full of Sins, Tiny, diamorphine in her veins, Doom, gamerkyawwin, Shadow Shaman, Devil, Techies, 4ADS, win, Double King, Terrorblade, dnm, Earthshaker, koori no K, Necrophos, rozeanne, Pudge, snowbreath89, Ancient Apparition, 3, 32:00
Estar_backs, win, Snufy, Dragon Knight, Alone <, Mars, Ryu, Batrider, MonHty, Tusk, Prada, Chen, x5Gaming, loss, SummerKid, Bloodseeker, mini, Pangolier, Hermit, Lycan, Aomine, Shadow Shaman, Yanbura, Silencer, 3, 38:57
Arduina Gaming, win, Atenea, Troll Warlord, 'Zaho, Shadow Shaman, Mejor que tu ♡, Kunkka, Ferruzo, Doom, Tyrandiris, Disruptor, Wildflowers, loss, AsiaBlade, Ursa, Raiza, Outworld Destroyer, Chery, Dawnbreaker, Lyx, Lion, MilaaGo, Nature's Prophet, 4, 61:23
DREAMM, loss, Isla, Shadow Fiend, IDC, Earthshaker, Kerrigan611, Bristleback, Naufrago, Dark Willow, SGG 6, Ogre Magi, Sin Compromiso, win, Parker, Lina, DarkMago♡, Tiny, Sacred, Dawnbreaker, Genek, Nature's Prophet, Pandaboo, Treant Protector, 3, 10:51
Tiwinners, win, Mitrofanushka, Abaddon, AlienManaBanana, Dragon Knight, Hobbes, Bristleback, Napkin, Dark Willow, Idau, Shadow Shaman, Yoru Ryodan, loss, kmcdc, Drow Ranger, Rain, Storm Spirit, Silvito, Centaur Warrunner, Karma, Nature's Prophet, SKiLL-, Silencer, 3, 31:10
Gatitos Persas, loss, Missu, Morphling, on my way to the top, Outworld Destroyer, FrancO, Kunkka, Sebs, Phoenix, meowmeow, Crystal Maiden, Infamous, win, JP, Monkey King, lalatronii <, Puck, TakeCareMia, Tidehunter,  slad1n- , Snapfire, CHAAANNN, Oracle, 3, 20:35
PureTEAM, loss, Daijin, Nature's Prophet, fall to pieces, Dawnbreaker, Coku-, Alchemist, fallinginfall, Phoenix, tarnished, Shadow Shaman, TheLastDnce, win, DaaD, Kunkka, Leostyle^^!, Ember Spirit, Benjaz, Slardar, Kiri <, Windranger, stingeR, Snapfire, 3, 31:00
estoy en tu prima, loss, JachiTo, Leshrac,  chalon, Timbersaw, -13/40 (MODE DOPA), MODE DOPA, 美波 Classy, Silencer, ^^, Morphling, TheLastDnce, win, DaaD, Dragon Knight, Leostyle^^!, Storm Spirit, Benjaz, Bristleback, Kiri <, Nature's Prophet, stingeR, Disruptor, 3, 27:24
EGIRL FANBOYS, loss, Golem, Muerta, gusTTavIN, Sniper, Ftw, Mars, CoYoTe, Gyrocopter, Blackfrath, Dawnbreaker, Estar_backs, win, Snufy, Weaver, Alone <, Monkey King, Ryu, Centaur Warrunner, MonHty, Shadow Shaman, Prada, Tusk, 3, 38:56
Sin Compromiso, win, Parker, Batrider, DarkMago♡, Medusa, Sacred, Enigma, Genek, Templar Assassin, Pandaboo, Naga Siren, Team Innovation , loss, GianHBL, Dark Willow, Ludovico Einaudi Experience, Doom, 4RTSKY, Invoker, Tohru, Ancient Apparition, F1rstei, Anti-Mage, 3, 17:05
Project Achilles, win, Scarycrow, Ursa, Ravenn, Lina, kitara, Mars, KiritO, Elder Titan, ito, Tinker, Prime Legion, loss, Unirraros, Weaver, Flastyle, Shadow Fiend, Exmile, Beastmaster, Sqeemz, Dark Willow, unnv, Zeus, 4, 30:01
Freedom Fighters, win, Imissed, Muerta, Freedom13, Tinker, Xolli, Legion Commander, Akujin, Enchantress, All_After_me, Sven, Prime Legion, loss, Unirraros, Phantom Assassin, Flastyle, Storm Spirit, Exmile, Doom, Sqeemz, Night Stalker, unnv, Nature's Prophet, 4, 33:00
Enj0y, loss, Октябрь, Lina, Nizam`, Leshrac, a/red, Bristleback, waveformn, Death Prophet, Aid, Elder Titan, Runa, win, shigetsu, Abaddon, Nicky`Cool, Batrider, alberkaaa, Kunkka, queezy, Windranger, Till the end, Undying, 3, 16:46
BLAZE TEAM, loss, escape, Gyrocopter, Askold, Drow Ranger, REsu, Tidehunter, sst丶, Shadow Shaman, Sh~, Tusk, Tengri Team, win, oveRkiLL, Terrorblade, B4x4zzz, Leshrac, Modeto, Enigma, Maestro, Pudge, Hardl, Oracle, 3, 37:06
xanbl, loss, Amano, Sven, defect, Ember Spirit, Miyaoo, Pangolier, Astral, Shadow Shaman, kur0patbI4, Oracle, Aim Possible, win, Lycoris, Terrorblade, Rain, Slardar, alym, Dark Seer, Htrd, Silencer, qoval, Dark Willow, 3, 31:30
Cyber Goose, win, TA2000, Morphling, CHIRA_JUNIOR, Templar Assassin, Noticed, Undying, Prblms, Riki, Solo, Ringmaster, PIPYAO, loss, takeshi, Medusa, Koba1t, Phoenix, white, Puck, Aitlendog, Slark, ratis, Oracle, 3, 18:45
SISKONOSI, loss, 911, Muerta, farm pattern scientist, Outworld Destroyer, La_muerte, Centaur Warrunner, Денис - Понторез, Shadow Shaman, VLEXFLEX, Phoenix, TNL , win, yowaai, Marci, dualrazee, Batrider, Norma, Dark Seer, Fernans, Chaos Knight, flacko, Io, 3, 08:38
Passion.ua, win, Crystallize, Ursa, niche, Puck, BBODDY, Bristleback, QBFY, Muerta, kreker), Bane, Guardian Forest, loss, 1/end, Sven, Rvze, Void Spirit, Hushh, Doom, Matsarallow, Pugna, Krinzhik, Dark Willow, 3, 31:46
team fist, loss, Stoic, Sniper, El swaper commender, Slardar, Ankle breaker, Underlord, Potroha, Hoodwink, Tpynoeg, Tusk, Runa, win, shigetsu, Templar Assassin, Nicky`Cool, Pangolier, alberkaaa, Centaur Warrunner, queezy, Windranger, Till the end, Naga Siren, 3, 30:26
farsh team, loss, ๋๋๋๋ZXC 1, Lifestealer, Карасэнко, Marci, ZXC 3, Batrider, Lenebl Baster, Ringmaster, 弱さqruixxellうつ, Weaver, Nemiga, win, bashka, Templar Assassin, young G, Queen of Pain, Covisnine, Centaur Warrunner, xsvampire, Shadow Demon, monodrama, Clockwerk, 3, 19:28
Lynx, loss, 7jesu, Kunkka, Moonlight, Death Prophet, StoneBank, Terrorblade, Belony, Muerta, Johnnupro, Ancient Apparition, Enj0y, win, Октябрь, Templar Assassin, Nizam`, Sniper, a/red, Pangolier, waveformn, Shadow Shaman, Aid, Dark Willow, 3, 28:37
Tengri Team, win, oveRkiLL, Gyrocopter, B4x4zzz, Lina, Modeto, Bristleback, Maestro, Windranger, Hardl, Tusk, barselona, loss, Icepas, Muerta, autism, Pangolier, fergie time, Mars, differings, Hoodwink, talent or hardwork?, Undying, 3, 32:01
GG Arena, win, kina, Riki, C:\\AR?, Clinkz, pjoN, Centaur Warrunner, ani-san, Shadow Shaman, Charon Baby, Dazzle, Hydra, loss, Selfhate, Chaos Knight, mellojul, Lina, proletariy, Kunkka, Doctorbum, Muerta, FSD, Oracle, 3, 39:32
PIPYAO, win, takeshi, Muerta, white, Windranger, Koba1t, Axe, Aitlendog, Ember Spirit, ratis, Elder Titan, AS, loss, Циничный Акцент)), Morphling, Dukka, Sniper, ПУСИЛИЗАТОР3000, Mars, sanyurik_do, Hoodwink, forget me not, Tusk, 3, 23:37
Stray, win, Retsu, Muerta, Stray, Batrider, DkFogas, Pudge, sayuw, Rubick, Vovapain, Shadow Demon, dyrachyo Team, loss, dyrachyo, Weaver, Sixyooo, Shadow Fiend, lenagol0vach, Spirit Breaker, Immersion, Phoenix, Sony9sha, Jakiro, 2, 31:26
Zero Tenacity, win, Nande, Sven, Stojkov, Storm Spirit, nefrit, Bristleback, Pablo, Dark Willow, LeBronDota, Nature's Prophet, Wolf Warriors, loss, 모집자, Drow Ranger, Yen, Mars, AsLaN, Timbersaw, ViruS, Ancient Apparition, Tokyo, Clockwerk, 3, 30:59
SISKONOSI, win, 911, Lifestealer, farm pattern scientist, Zeus, La_muerte, Night Stalker, Денис - Понторез, Jakiro, VLEXFLEX, Pudge, Linkens Sphere , loss, дибильный, Drow Ranger, Leshy, Kunkka, Wuqing, Omniknight, dro, Shadow Shaman, Gavr, Undying, 3, 30:11
Passion.ua, win, Crystallize, Lina, niche, Pangolier, BBODDY, Doom, QBFY, Muerta, kreker), Bane, TeamBerSprout, loss, СосновыйНалетчик, Ursa, Starfall, Undying, pingüino, Axe, tupensaba, Techies, роналдо, Ringmaster, 3, 22:28
Wolves11, loss, loool, Muerta, STARSET, Void Spirit, Leon, Dawnbreaker, - green, Ringmaster, yun, Tusk, Guardian Forest, win, 1/end, Medusa, Rvze, Puck, Hushh, Doom, Matsarallow, Jakiro, Krinzhik, Batrider, 3, 29:01
GG Arena, win, kina, Bristleback, C:\\AR?, Batrider, pjoN, Brewmaster, ani-san, Dark Willow, Charon Baby, Nature's Prophet, PACAN4IK1, loss, dreamcore, Ursa, Qwwu Queen!, Lina, The money is ringing again, Dawnbreaker, sadakiyo, Spirit Breaker, BCEM_TUXO, Io, 3, 05:19
Cyber Goose, win, TA2000, Doom, CHIRA_JUNIOR, Pangolier, Noticed, Timbersaw, Prblms, Shadow Shaman, Solo, Shadow Demon, ShashMin, loss, egx, Terrorblade, serenada, Primal Beast, takizawa, Centaur Warrunner, armageddon, Windranger, Janter, Ogre Magi, 3, 53:27
Aim Possible, win, Lycoris, Terrorblade, Rain, Pangolier, alym, Kunkka, Htrd, Naga Siren, qoval, Shadow Shaman, YAROS TEAM, loss, moon, Templar Assassin, Xandlys, Beastmaster, molly voda, Tidehunter, Asmodese, Disruptor, #GodPick:(, </b>  (Muerta, 3, 18:41
Eternal Academy, loss, Manem, Sven, kasta, Pangolier, Maloy, Undying, rare gods, Batrider, Pima, Oracle, Nemiga, win, bashka, Luna, young G, Storm Spirit, Covisnine, Centaur Warrunner, xsvampire, Tusk, monodrama, Shadow Shaman, 3, 32:47
BLAZE TEAM, win, escape, Pudge, Askold, Morphling, REsu, Pangolier, sst丶, Nature's Prophet, Sh~, Dark Willow, Fountain divers, loss, черезчурка, Medusa, VELIKS, Outworld Destroyer, danger, Underlord, PrescentV, Shadow Demon, nobodyprayingforus, Clockwerk, 3, 13:27
farsh team, win, ๋๋๋๋ZXC 1, Ursa, Карасэнко, Shadow Fiend, ZXC 3, Tidehunter, Lenebl Baster, Shadow Shaman, 弱さqruixxellうつ, Slark, Team Elephants, loss, codeinemastr, Batrider, faust, Morphling, Necromastery, Sniper, 20 Yo, Magnus, t5 player, Disruptor, 3, 38:14
Hydra, win, Selfhate, Sven, mellojul, Death Prophet, proletariy, Centaur Warrunner, Doctorbum, Chaos Knight, FSD, Ancient Apparition, eSpoiled, loss, ssnovv1, Medusa, purpleparad1se', Tiny, wxste21, Brewmaster, ryota, Shadow Shaman, asdekor_r, Naga Siren, 3, 28:13
1WIN, win, Munkushi~太阳, Kunkka, squad1x, Death Prophet, SSS, Beastmaster, swedenstrong, Chaos Knight, kasane, Chen, Icebear-Club, loss, 云无月, Terrorblade, Souls Lost, Queen of Pain, HandLamp, Brewmaster, zuzuduck, Elder Titan, Ice Bear, Shadow Shaman, 3, 09:47
Djelmoshat, loss, Fll0, Muerta, zak, Ember Spirit, Sadpk, Terrorblade, weatherbeaten, Bane, Cpirra, Tusk, Winter Bear, win, Re{Ali}Ty, Nature's Prophet, Mikey, Necrophos, KaChal, Tiny, Jeezy, Keeper of the Light, Stoic, Naga Siren, 3, 31:48
FarshOne, loss, Light-, Sven, JUST IN CASE, Tiny, serokriliy, Dawnbreaker, Rethos, Shadow Demon, Soryrr, Jakiro, TNL , win, yowaai, Weaver, dualrazee, Pangolier, Norma, Dark Seer, Fernans, Riki, flacko, Nature's Prophet, 3, 21:51
4Pirates, win, Otaker, Gyrocopter, nattynarwhal_, Void Spirit, mister moral, Dark Seer, ariel, Batrider, perdan4ik, Chaos Knight, FUNBROS, loss, AtAIman, Puck, 無限月読, Queen of Pain, GRUBBYGRUBBYGRUBBYGRUBBY, Undying, voker, Shadow Demon, Abel, Naga Siren, 3, 21:04
HunT3rs, loss, KaiseR, Muerta, BLN, Kunkka, anTHony, Timbersaw, A.oNe, Skywrath Mage, Sib MoZ, Ogre Magi, Hassle Esports, win, ´lipf, Bristleback, ikroo, Monkey King, Beng, Marci, DancingDragon, Io, Loke, Disruptor, 3, 23:39
bon voyage, loss, Humanity, Weaver, aNewMe, Kunkka, depkid, Axe, rtp, Windranger, Nagato, Elder Titan, Ban9, win, Ulnit, Lina, salamat1, Dragon Knight, CodeX, Dark Seer, Lelis, Dark Willow, Tobi, Undying, 3, 42:11
Sebeki, loss, EndRY, Terrorblade, ♔ ♕ ♖ ♗ ♘, Tiny, soulq, Bristleback, noir, Dark Willow, мэсси, Nature's Prophet, NAVIJ, win, gotthejuice, Doom, Niku, Void Spirit, pma, Timbersaw, Zayac, Snapfire, Riddys, Ringmaster, 3, 13:37
Virtus.pro, win, V-Tune, Terrorblade, Lorenof, Dragon Knight, Daxak, Omniknight, Antares, Enchantress, rein, Disruptor, YeS, loss, bottega, Tiny, Mirele, Outworld Destroyer, Infernal, Doom, lyps1on3, Dark Willow, Xakoda, Silencer, 3, 26:37
GG Arena, win, kina, Drow Ranger, C:\\AR?, Pugna, pjoN, Centaur Warrunner, ani-san, Dark Willow, Charon Baby, Undying, COVCHEG 317, loss, Aliez, Lina, DYING upgraded, Tiny, Clackson, Primal Beast, leaht, Shadow Shaman, Gatciy, Omniknight, 3, 34:21
farsh team, win, ๋๋๋๋ZXC 1, Ursa, Карасэнко, Huskar, ZXC 3, Dawnbreaker, Lenebl Baster, Ancient Apparition, 弱さqruixxellうつ, Rubick, expedition zero, loss, EaShER#通过痛苦, Dark Willow, sonya sqvirtik, Disruptor, Аркадий Разруллин, Lina, соня спрайтова, Tiny, MEGA SIGMA, Underlord, 3, 29:55
Nemiga, win, bashka, Terrorblade, young G, Storm Spirit, Covisnine, Centaur Warrunner, xsvampire, Windranger, monodrama, Oracle, Quantum Academy, loss, DEPRESHN, Ursa, BrewMaestro, Brewmaster, 1s8d, Mars, Eliston, Dark Willow, rain again, Elder Titan, 3, 23:48
20Twice, win, Xenon, Slark, nemamyka, Visage, Dominic, Nature's Prophet, Alternate, Rubick, fam0us, Enigma, AE, loss, Chulcho Dudulcho, Bloodseeker, ПОЛОВОЙ ГИГАНТ, Lich, Смотрю на рыгало, Axe, ZanNi, Grimstroke, С Детства за TS, Void Spirit, 3, 60:44
ShashMin, win, egx, Muerta, serenada, Void Spirit, takizawa, Abaddon, armageddon, Shadow Shaman, Janter, Ogre Magi, Quan, loss, Lukas, Kunkka, Ainkrad, Storm Spirit, Palantimos, Death Prophet, Yerlan, Chaos Knight, Mary_y, Silencer, 3, 55:05
TEAM WARTA, loss, Konaric-, Phantom Lancer, TesL, Lina, 123456789, Beastmaster, PUNYKER, Clockwerk, CBH, Chen, 4Pirates, win, Otaker, Bloodseeker, nattynarwhal_, Leshrac, mister moral, Tidehunter, ariel, Nature's Prophet, perdan4ik, Silencer, 3, 17:58
Tarolog Team, loss, B274, Sand King, мucлuвeць нa пpивuдiв, Juggernaut, Gay Boy, Storm Spirit, Squirtward Squirtoslav, Oracle, таролог, Crystal Maiden, Virtus.pro, win, V-Tune, Anti-Mage, Lorenof, Lina, Daxak, Enigma, Antares, Riki, rein, Death Prophet, 3, 16:31
xanbl, win, Amano, Doom, defect, Monkey King, Miyaoo, Omniknight, Astral, Dark Willow, kur0patbI4, Nature's Prophet, fameozuk, loss, glass, Morphling, igral, Tidehunter, morgen, Invoker, Jumbik, Phoenix, hororive, Jakiro, 3, 47:51
NAVIJ, win, gotthejuice, Doom, Niku, Puck, pma, Centaur Warrunner, Zayac, Dark Willow, Riddys, Pugna, ONYX Team, loss, ehzee7, Pangolier, L1Z4RD, Night Stalker, i bought mkb but i still missu, Tusk, LET ME COOK!, Lina, Goat.Onyx, Shadow Demon, 3, 14:02
BB TEAM, loss, Kiritych~, Gyrocopter, gpk, Monkey King, MieRo, Beastmaster, Save-, Windranger, Kataomi, Naga Siren, PARIVISION, win, Satanic, Templar Assassin, No[o]ne-, Kunkka, DM, Undying, 9Class, Rubick, Dukalis, Chen, 1, 35:49
1WIN, win, Munkushi~太阳, Lina, squad1x, Ember Spirit, SSS, Timbersaw, swedenstrong, Windranger, kasane, Naga Siren, Friendly Butterflies, loss, skyro, Drow Ranger, papichulo, Primal Beast, Bonjwa, Dark Willow, Giin, Wraith King, WAKE UP + QUEUE KEZ, Oracle, 3, 12:36
BLAZE TEAM, win, escape, Medusa, Askold, Tiny, REsu, Dark Seer, sst丶, Windranger, Sh~, Ancient Apparition, Neutralcamp, loss, Flade, Templar Assassin, Panda , Void Spirit, Hattori, Dark Willow, xīshēng, Bristleback, sanya, Naga Siren, 3, 30:09
Bociarnia, loss, Szajtek, Muerta, Papiez, Void Spirit, Jacob^, Pangolier, Ciptok, Undying, Songoas, Windranger, YeS, win, bottega, Terrorblade, Mirele, Monkey King, Infernal, Magnus, lyps1on3, Dark Willow, Xakoda, Oracle, 3, 31:30
Sun Leons, loss, luckily free (no team), no team, χιмσ, Bounty Hunter, MyOrange, Nature's Prophet, éternelle Flamme, Axe, G man, Outworld Destroyer, Winter Bear, win, Re{Ali}Ty, Void Spirit, Mikey, Magnus, KaChal, Omniknight, Jeezy, Invoker, Stoic, Shadow Shaman, 3, 25:09
IM JUST KEN, loss, Faradj Yzochi (prime), prime, Miyagi (Prime), Prime, mudrii dub, Magnus, fajhfakjh, Shadow Demon, Sergo (Prime), Prime, Cyber Goose, win, TA2000, Kunkka, CHIRA_JUNIOR, Earthshaker, Noticed, Beastmaster, Prblms, Shadow Shaman, Solo, Nature's Prophet, 3, 22:00
Sebeki, win, EndRY, Sven, ♔ ♕ ♖ ♗ ♘, Puck, soulq, Tidehunter, noir, Phoenix, мэсси, Jakiro, Romania Reserves, loss, suntnebun, Ursa, Michael, Tiny, Memetz0r, Silencer, Flash, Omniknight, Nechi4, Rubick, 3, 39:53
Zero Tenacity, win, Nande, Drow Ranger, Stojkov, Tiny, nefrit, Bristleback, Pablo, Ringmaster, LeBronDota, Undying, YCYL, loss, charlie, Morphling, Qojqva, Invoker, meLes, Axe, ponlo, Windranger, DuBu, Naga Siren, 3, 32:21
TNL , win, yowaai, Ursa, dualrazee, Invoker, Norma, Undying, Fernans, Dark Willow, flacko, Oracle, Cls Team, loss, Reflicate, Keeper of the Light, dиɐε`, Kunkka, nor, Morphling, kyouki, Primal Beast, шалава, Ogre Magi, 3, 12:10
Passion.ua, win, Crystallize, Lina, niche, Batrider, BBODDY, Undying, QBFY, Dark Willow, kreker), Bristleback, Dark Xorses, loss, Oguzok, Ember Spirit, Kabanyh, Dawnbreaker, KOKOCEK, Techies, Uaz1kL3, Ringmaster, 1, Luna, 3, 26:45
Yakuza, win, abysmal, Muerta, karma , Venomancer, Glaidara XI, Alchemist, meow666, Puck, kismet, Dawnbreaker, La Passion, loss, aloxa, Necrophos, Purple, Windranger, moonboyy, Warlock, Haise, Ursa, Vishenka, Tiny, 4, 29:02
YeS, win, bottega, Morphling, Mirele, Storm Spirit, Infernal, Centaur Warrunner, lyps1on3, Shadow Shaman, Xakoda, Nature's Prophet, brbrPATAPIM, loss, nukeloff, Gyrocopter, hellq, Void Spirit, Yorlak, Magnus, Kalroy, Ringmaster, gommage, Clockwerk, 3, 27:10
NAVIJ, win, gotthejuice, Doom, Niku, Ember Spirit, pma, Pangolier, Zayac, Dark Willow, Riddys, Ringmaster, BadRexon, loss, LidoCocaine, Gyrocopter, Tai Lung, Tinker, delusion, Brewmaster, Shayansc, Disruptor,  Black MaMBa, Queen of Pain, 3, 32:57
Aim Possible, win, Lycoris, Shadow Fiend, Rain, Tiny, alym, Doom, Htrd, Elder Titan, qoval, Shadow Shaman, BAZAR VOKZAL, loss, проблемы сентября, Morphling, double mid everygame, Timbersaw, duwik, Wraith King, Важа-Пшавела, Undying, tilorn, Ringmaster, 3, 12:07
1WIN, win, Munkushi~太阳, Luna, squad1x, Tiny, SSS, Beastmaster, swedenstrong, Gyrocopter, kasane, Death Prophet, YEEZY, loss, Simo, Doom, jungg, Puck, ilbert, Axe, Nukkumatti, Hoodwink, Spyra, Undying, 3, 20:36
Fast Bird, loss, Simon, Queen of Pain, Morph Name, Timbersaw, Atmi, Dark Seer, Atoufix, Batrider, < blank >, Tusk, Hassle Esports, win, ´lipf, Kunkka, ikroo, Storm Spirit, Beng, Marci, DancingDragon, Io, Loke, Bane, 3, 55:30
Virtus.pro, win, V-Tune, Abaddon, Lorenof, Storm Spirit, Daxak, Enigma, Antares, Skywrath Mage, rein, Oracle, Vegaro E-Sports, loss,  TKC, Anti-Mage, Soup, Queen of Pain, Squad Up, Centaur Warrunner, Skeee, Ringmaster, De Jongde, Warlock, 3, 20:53
Team Rostik, win, zvёzd, Muerta, rostislav_999, Elder Titan, 9970, Centaur Warrunner, iful, Techies, Vlad, Shadow Demon, Stariy bog , loss, 4ivan, Troll Warlord, Stariy Bog, Slardar, Krylat, Kunkka, Flex Slut, Marci, РАЙТРАУН, Bane, 2, 50:45
NE IGROKI, loss, fit s alisherom, Disruptor, FRIPERR, Slardar, hehe, Templar Assassin, arlekin40000, Puck, FoFan, Snapfire, Cyber Goose, win, TA2000, Terrorblade, CHIRA_JUNIOR, Dragon Knight, Noticed, Omniknight, Prblms, Chen, Solo, Death Prophet, 3, 13:54
ShashMin, win, egx, Terrorblade, serenada, Void Spirit, takizawa, Centaur Warrunner, armageddon, Windranger, Janter, Oracle, kibersportsmeni, loss, anchor2, Puck, Sandro prime(SOD) speedrun, SOD, top 99 speedrun, Abaddon, тёмыч.tv/temychq, Muerta, Амбассадор ролевого поиска, Shadow Shaman, 3, 25:30
PMS is back, loss, Nagi prime, Terrorblade, ressurectionx, Outworld Destroyer, Shining, Axe, xccx, Rubick, Detour, Silencer, TNL , win, yowaai, Faceless Void, dualrazee, Kunkka, Norma, Bristleback, Fernans, Shadow Shaman, flacko, Dark Willow, 3, 27:39
SPD, loss, Shira-, Phantom Assassin, 6 Minute God, Mars, gonnatakehappy, Storm Spirit, Apasche, Dark Willow, revolver, Lich, Quantum Academy, win, DEPRESHN, Morphling, BrewMaestro, Leshrac, 1s8d, Bristleback, Eliston, Disruptor, rain again, Oracle, 3, 27:56
